# CR-2144 printed p.219, PDF page 224, top panel, C_D vs Mach, 40000 ft curve
# calibration: x px->Mach from ticks 0.1/0.2/0.5/1 (log) ; y px->value from ticks 0.2/0.1/0.05/0.02/0.01 (log)
# tick fit residual: x 0.5 px, y 0.6 px (1 px = 0.00134 Mach in log10)
# circle 8 (FC8) reads: 0.074618   [model carries: not supplied]
# circle 9 (FC9) reads: 0.042919   [model carries: not supplied]
# circle 10 (FC10) reads: 0.043184   [model carries: not supplied]
# manual clip applied: Mach 0.63 to 0.92
# extra trace seed used to pick up a branch carrying no marker
mach,value
0.6317,0.10149
0.6376,0.08884
0.6435,0.077805
0.6495,0.074503
0.6556,0.074503
0.6617,0.074503
0.6679,0.074503
0.6741,0.074503
0.6804,0.074503
0.6867,0.074503
0.6931,0.074503
0.6996,0.074503
0.7061,0.074503
0.7127,0.067159
0.7193,0.057447
0.7260,0.049073
0.7328,0.046409
0.7396,0.046125
0.7465,0.045764
0.7534,0.04536
0.7605,0.044943
0.7676,0.044531
0.7747,0.044123
0.7819,0.04374
0.7892,0.043365
0.7966,0.042989
0.8040,0.042609
0.8115,0.042236
0.8165,0.042025
0.8216,0.04186
0.8267,0.04173
0.8318,0.041657
0.8370,0.04162
0.8422,0.041508
0.8474,0.0414
0.8526,0.041296
0.8579,0.041196
0.8632,0.041147
0.8686,0.041144
0.8740,0.041147
0.8794,0.041365
0.8849,0.041798
0.8903,0.04225
0.8959,0.042722
0.9014,0.043213
0.9070,0.043309
0.9126,0.043383
0.9183,0.043457
