# CR-2144 printed p.219, PDF page 224, bottom panel, C_L vs Mach, 20000 ft curve
# calibration: x px->Mach from ticks 0.1/0.2/0.5/1 (log) ; y px->value from ticks 2/1/0.5/0.2/0.1 (log)
# tick fit residual: x 0.7 px, y 0.5 px (1 px = 0.00134 Mach in log10)
# circle 5 (FC5) reads: 0.66599   [model carries: not supplied]
# circle 6 (FC6) reads: 0.39823   [model carries: not supplied]
# circle 7 (FC7) reads: 0.26686   [model carries: not supplied]
# manual clip applied: Mach - to 0.98
mach,value
0.3022,1.7445
0.3079,1.7129
0.3136,1.6558
0.3195,1.5882
0.3255,1.5364
0.3306,1.4907
0.3357,1.4485
0.3410,1.4084
0.3463,1.3502
0.3517,1.3266
0.3572,1.2789
0.3628,1.2446
0.3684,1.2126
0.3765,1.1582
0.3824,1.1147
0.3883,1.0871
0.3944,1.0546
0.4005,1.0277
0.4106,0.98028
0.4157,0.94655
0.4209,0.93082
0.4261,0.90926
0.4314,0.88728
0.4368,0.86288
0.4464,0.82775
0.4519,0.79622
0.4576,0.78298
0.4633,0.76437
0.4690,0.74046
0.4749,0.71762
0.4808,0.7014
0.4868,0.68555
0.4929,0.67005
0.4990,0.65491
0.5052,0.64011
0.5115,0.62564
0.5179,0.61152
0.5243,0.59766
0.5309,0.58418
0.5375,0.57103
0.5425,0.5611
0.5476,0.5518
0.5527,0.54266
0.5578,0.53392
0.5630,0.52406
0.5683,0.51456
0.5736,0.50505
0.5789,0.49716
0.5843,0.4889
0.5898,0.48114
0.5953,0.47295
0.6009,0.4654
0.6065,0.45778
0.6121,0.4503
0.6178,0.44292
0.6236,0.43571
0.6294,0.42859
0.6353,0.42159
0.6412,0.41471
0.6472,0.40794
0.6532,0.40246
0.6593,0.39856
0.6655,0.3945
0.6717,0.38908
0.6780,0.38202
0.6843,0.3747
0.6907,0.36669
0.6971,0.35895
0.7036,0.3507
0.7102,0.34177
0.7168,0.33296
0.7235,0.32455
0.7302,0.31691
0.7371,0.30883
0.7439,0.30101
0.7509,0.29358
0.7579,0.28649
0.7650,0.27992
0.7721,0.27392
0.7793,0.26832
0.7866,0.26286
0.7939,0.25756
0.8013,0.25236
0.8088,0.2473
0.8138,0.24399
0.8189,0.24073
0.8240,0.23751
0.8291,0.23435
0.8342,0.23123
0.8394,0.22815
0.8446,0.22511
0.8499,0.22261
0.8551,0.22055
0.8605,0.21884
0.8658,0.21753
0.8712,0.2166
0.8766,0.21519
0.8820,0.21355
0.8875,0.21169
0.8930,0.20945
0.8986,0.20731
0.9042,0.20443
0.9098,0.20051
0.9240,0.19688
0.9297,0.19324
0.9355,0.18941
0.9413,0.18751
0.9471,0.1855
0.9530,0.18357
0.9589,0.18179
0.9649,0.18033
0.9709,0.17944
0.9769,0.17889
